Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2018-01-01,4106.4296875,4167.938575927434,4093.886698487347,4150.957675387617,166780
2018-01-02,4102.81103515625,4149.799184609431,4094.609850996943,4134.361661486029,141217
2018-01-03,4150.71630859375,4162.342505681358,4096.154025762837,4106.3814798747935,166916
2018-01-04,4192.7353515625,4197.077155516483,4144.010662745584,4150.861158762822,149645
2018-01-05,4241.267578125,4256.898263367974,4197.125897356848,4206.533140799242,165179
2018-01-08,4269.73095703125,4277.546300453007,4217.533188042343,4245.320552301916,176265
2018-01-09,4271.2255859375,4320.577329680641,4231.135980345189,4277.062711659208,137512
2018-01-10,4248.40771484375,4272.335693788054,4222.742731403135,4272.335693788054,108721
2018-01-11,4251.20556640625,4279.089505261316,4227.566853243025,4264.472191140713,111608
2018-01-12,4250.6259765625,4280.246915770503,4198.620909024984,4257.669158818435,77493
2018-01-15,4361.24560546875,4405.339226317997,4248.599911091565,4262.493589879363,318055
2018-01-16,4385.31884765625,4429.605156544678,4352.417525849061,4368.81989737188,315736
2018-01-17,4384.498046875,4438.191591053897,4340.790745301327,4382.327145052814,325182
2018-01-18,4253.666015625,4397.524573772153,4216.374831305866,4394.3888258999,626579
2018-01-19,4148.8349609375,4228.338122709962,4120.854446084666,4214.444444040698,311100
2018-01-22,4177.78076171875,4191.529809260203,4110.772057359819,4172.956534511222,179728
2018-01-23,4220.90966796875,4252.122042044637,4149.800368351134,4191.964303855629,250337
2018-01-24,4132.4326171875,4215.361263127965,4124.810433176781,4211.35677804909,244058
2018-01-25,4206.6787109375,4236.588924173254,4131.468808887,4134.36334565175,279951
2018-01-29,4236.34716796875,4257.959612142923,4179.034970504412,4216.374678414093,263874
2018-01-30,4209.81298828125,4230.412057500711,4154.623651468906,4229.785002310629,201842
2018-01-31,4227.9521484375,4251.011857123421,4177.780192317293,4209.813245055775,189153
2018-02-01,4237.06982421875,4269.440193624641,4194.809319971673,4227.951848240266,268309
2018-02-02,4032.523193359375,4214.4446004761485,3983.8465557156633,4214.4446004761485,240012
2018-02-05,4000.63525390625,4032.860999116668,3909.602223068549,3977.9133310154634,178020
2018-02-06,3948.7744140625,3970.0975915283534,3809.7886232732726,3840.084674471802,298939
2018-02-07,3938.06494140625,4021.3311497501277,3908.588866187515,4011.730749203391,262748
2018-02-08,4020.510498046875,4034.8865992690785,3909.504995499651,3941.39318083069,188256
2018-02-09,4007.292236328125,4021.3790734790314,3911.5315653397565,3917.272348393914,181041
2018-02-12,4052.639892578125,4074.0115948034954,4016.2169792008244,4023.4052657839015,218964
2018-02-14,4028.711669921875,4058.669928931173,4008.932340683844,4052.3503804746438,152754
2018-02-15,4040.6279296875,4080.4278027041796,4013.804944718221,4043.088097027617,122433
2018-02-16,4019.883544921875,4110.144639568119,3998.4637895631085,4057.174723724127,114025
2018-02-19,3971.882568359375,4066.8232591177325,3934.0123873581006,3997.402445880499,131776
2018-02-20,3995.0390625,4037.878105163132,3940.718217940215,3955.866244006892,123931
2018-02-21,3986.306640625,4026.2516152409817,3975.2109190352044,4018.6774849760723,170432
2018-02-22,3955.769775390625,3986.3070397306396,3929.04360347534,3986.3070397306396,196243
2018-02-23,3971.689697265625,3988.912282689395,3920.697756810449,3974.9700775568335,136480
2018-02-26,3995.231689453125,4003.143610269755,3975.16309335054,3975.16309335054,129762
2018-02-27,4029.290771484375,4038.070958416799,3994.2666025131257,4002.1785228513304,179366
2018-02-28,4009.511474609375,4046.513388410428,3979.9871123527423,3979.9871123527423,160018
2018-03-01,4007.292236328125,4033.0537971149165,3986.0656373959414,4009.559717255429,198915
2018-03-05,3951.427978515625,3989.0569512256934,3932.1793588178384,3971.4970466305613,124424
2018-03-06,4004.39794921875,4027.8920305397755,3958.4716819284727,3962.6203289860223,235296
2018-03-07,3968.84375,4023.8879951037147,3949.1124718761553,4013.7571177632067,188355
2018-03-08,3975.06689453125,3988.285466371879,3921.2767577262157,3960.932002132134,154031
2018-03-09,3936.4248046875,3989.2015681501202,3909.5054752889514,3970.339028042855,135949
2018-03-12,4029.19384765625,4038.697667789242,3931.6478966327804,3936.4240691657837,102681
2018-03-13,4023.405029296875,4061.1305759530273,3996.1962025229022,3997.354205366176,138444
2018-03-14,4081.537353515625,4094.803978091203,3999.04306979112,4007.099623302021,237294
2018-03-15,4042.123779296875,4081.296602136321,4009.8980327372456,4081.296602136321,188385
2018-03-16,3884.75732421875,4020.317875843439,3862.565878630129,3995.4250514121477,527458
2018-03-19,3832.751708984375,3922.578908453409,3820.7877204465626,3916.3074134577264,193770
2018-03-20,3798.403564453125,3858.3203247711863,3772.7385815992516,3829.4715404207827,155144
2018-03-21,3858.60986328125,3911.483440871322,3819.2924113287327,3820.7879688826924,205143
2018-03-22,3787.1630859375,3870.9600088670977,3775.054463787848,3858.417017811447,180643
2018-03-23,3737.570068359375,3761.8841266295567,3679.0522859395182,3715.61983433416,249194
2018-03-26,3811.13916015625,3830.4360672962816,3691.691257847864,3727.1976140971124,156418
2018-03-27,3838.734130859375,3849.781563946717,3785.0886306046764,3810.6570345585446,106468
2018-03-28,3811.13916015625,3835.16371532241,3785.0883355172073,3835.16371532241,464340
2018-04-02,3838.6376953125,3978.0578654702617,3785.137061211307,3978.0578654702617,303869
2018-04-03,3812.296875,3851.2767682211074,3776.8870979970175,3827.5414785423854,240321
2018-04-04,3744.8544921875,3835.2121695308942,3736.4603843324153,3813.0690147476334,177225
2018-04-05,3827.15576171875,3839.93996294759,3777.3696461062755,3796.6665536215055,124669
2018-04-06,3810.656982421875,3848.9130090628564,3782.242331943311,3811.139405131385,214201
2018-04-09,3780.45703125,3835.2120052679215,3764.2958715178383,3817.0248116205266,107499
2018-04-10,3793.000244140625,3809.0650616173816,3770.664167031268,3806.1222359932945,115836
2018-04-11,3786.680419921875,3798.548065500587,3753.2486209023173,3783.158828421076,139653
2018-04-12,3736.1708984375,3762.8970689696152,3729.1274798891186,3748.4726773168236,218223
2018-04-13,3742.587158203125,3768.3967736253835,3726.7154978868252,3748.231598228937,304761
2018-04-16,3779.2998046875,3786.102012540237,3729.2724715383315,3729.2724715383315,180569
2018-04-17,3779.540771484375,3806.315232243502,3765.3575907343766,3782.1940964244686,103447
2018-04-18,3852.00048828125,3867.775568668736,3784.557655913715,3795.701666994238,159338
2018-04-19,3959.195068359375,4017.133846523731,3866.6662526204614,3874.0472257506835,449754
2018-04-20,3937.437744140625,3989.1535550283493,3915.3911667107704,3960.690613953652,192832
2018-04-23,3998.030029296875,4016.3135667600873,3928.947005178937,3928.947005178937,111251
2018-04-24,3974.43896484375,4026.9749793836186,3952.00631182861,4021.475172778722,378441
2018-04-25,3989.442626953125,4016.4102447045193,3935.6044413307873,3988.6709390687606,482116
