Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2018-01-01,1118.449462890625,1130.2488069410535,1114.191133619493,1118.7156558498184,2048058
2018-01-02,1108.735107421875,1126.6115142898718,1102.6136436811755,1124.0387126253374,1512324
2018-01-03,1131.4022216796875,1139.0761167273854,1110.2876391585237,1114.1911890737688,2720736
2018-01-04,1167.2437744140625,1171.058629936277,1135.6606996902497,1139.9634313303197,4546456
2018-01-05,1166.5340576171875,1178.9986691965498,1160.4125933781243,1175.4944084296749,2418902
2018-01-08,1187.2493896484375,1194.0805215962284,1167.953537434835,1167.953537434835,3513256
2018-01-09,1182.369873046875,1191.46331982889,1176.7363935290393,1188.8018232097636,1703294
2018-01-10,1174.3853759765625,1185.6967365383764,1168.973687876892,1181.8818814224292,1098019
2018-01-11,1174.2078857421875,1177.091173481885,1164.8926484293188,1171.2357948194015,1232290
2018-01-12,1179.17578125,1181.970373606906,1161.9647527546986,1175.937606242682,1825056
2018-01-15,1176.337158203125,1198.7380891118503,1174.2523407481635,1184.2329535292788,2386631
2018-01-16,1176.5589599609375,1188.4914021022928,1174.0305596934352,1180.8617997017354,3139385
2018-01-17,1200.6453857421875,1203.8835614171035,1171.280229890148,1173.7199349703963,2724814
2018-01-18,1207.2548828125,1228.7242450756992,1198.0726330441712,1206.545107077943,4966982
2018-01-19,1216.703125,1223.0907818054948,1200.7785470263334,1208.3194540449695,2127776
2018-01-22,1241.0111083984375,1245.2695449860087,1143.733415501447,1143.733415501447,3067658
2018-01-23,1251.5242919921875,1255.339146852486,1235.9102012948904,1247.3546575792193,4804202
2018-01-24,1243.09619140625,1250.7259009514617,1232.982591863182,1248.3304892466053,2147973
2018-01-25,1256.669921875,1266.029561152527,1234.9343672785033,1234.9343672785033,6113475
2018-01-29,1270.37646484375,1278.9820342940307,1258.0005506995674,1258.0005506995674,2945415
2018-01-30,1268.557861328125,1274.5905212328712,1248.0199601049742,1268.602154621385,1988140
2018-01-31,1256.669921875,1277.252118011014,1252.6776771531945,1270.332292137826,2614515
2018-02-01,1291.35791015625,1304.1331133339345,1246.6447531826327,1294.2855992394996,8187730
2018-02-02,1255.7381591796875,1284.6154348211173,1250.9475528970163,1284.6154348211173,3621563
2018-02-05,1209.7830810546875,1242.0315206640469,1202.1977738062963,1224.288213225989,3060688
2018-02-06,1200.3792724609375,1217.5015009107701,1148.2138999426752,1171.0140090123255,4230633
2018-02-07,1183.2568359375,1215.4165812441424,1179.9299657333647,1215.4165812441424,2927403
2018-02-08,1195.366943359375,1206.101625390552,1182.5917371427774,1193.2377242738453,1932082
2018-02-09,1179.2647705078125,1191.4632964393397,1169.3728532749324,1175.3169272522382,2029257
2018-02-12,1198.116943359375,1202.1091878948191,1183.9666977134823,1183.9666977134823,1543603
2018-02-14,1207.609375,1217.634386307893,1193.769617842258,1201.8428004928953,2310144
2018-02-15,1197.98388671875,1215.4167100958618,1194.479626384181,1210.4486050569733,1861841
2018-02-16,1178.510498046875,1210.0935635295375,1171.4574683841481,1204.770571314598,1424576
2018-02-19,1149.322998046875,1180.7729742425329,1141.7820906880186,1178.1558791248553,4275673
2018-02-20,1144.9757080078125,1161.831851556298,1142.0037254098922,1153.315084896376,2063972
2018-02-21,1138.055908203125,1152.9602231207728,1134.684636098592,1152.4279454981008,1584305
2018-02-22,1146.2177734375,1151.5407661934016,1132.0231260884289,1133.7974570070626,3028574
2018-02-23,1154.8233642578125,1157.7510539196885,1135.9268028384488,1146.7501793342396,2176017
2018-02-26,1192.5721435546875,1195.6328210062047,1158.638065450937,1158.638065450937,2239306
2018-02-27,1187.1160888671875,1202.8189825995692,1181.083428673929,1195.4554659102157,2243499
2018-02-28,1169.417236328125,1181.3495690951436,1162.7190934223863,1178.1557949248422,2439968
2018-03-01,1166.7999267578125,1182.5028198001903,1164.9369010196488,1170.1711987004412,1927606
2018-03-05,1153.936279296875,1164.5822667431626,1151.4965738404342,1164.5822667431626,1302005
2018-03-06,1138.5882568359375,1170.08263298427,1131.1360447640595,1161.0334796482139,2381856
2018-03-07,1120.7562255859375,1147.9034683747986,1117.8285361013297,1139.1205082175454,2156582
2018-03-08,1138.9429931640625,1144.2659856076461,1117.1630390971095,1128.38570315831,3588828
2018-03-09,1144.8870849609375,1149.8108968355775,1135.5718471522666,1140.1850644626945,2508919
2018-03-12,1162.231201171875,1163.9611305701771,1150.653648132256,1153.31514461984,2267260
2018-03-13,1155.7548828125,1173.6755830231841,1148.0365860962268,1163.428886230654,1915199
2018-03-14,1156.1983642578125,1164.8482273320606,1146.2177530182958,1155.9765728969344,1714051
2018-03-15,1148.968017578125,1161.8319173302236,1146.3065210776908,1157.6622827981714,1178352
2018-03-16,1126.079345703125,1156.7752539756634,1118.183550159603,1153.2265915557957,5152611
2018-03-19,1135.1727294921875,1146.2178973359662,1123.0184964078153,1135.571910673403,4452882
2018-03-20,1147.548828125,1153.3154051507538,1131.1362627440085,1131.1362627440085,2831066
2018-03-21,1161.610107421875,1165.380560737333,1148.8793043572302,1148.8793043572302,2835466
2018-03-22,1149.98828125,1172.300515270693,1143.556331364513,1166.4452446204602,1834024
2018-03-23,1124.837158203125,1138.4995285514324,1119.159277348385,1134.3297857268497,2280525
2018-03-26,1151.0084228515625,1153.4037261363144,1124.92573817772,1124.92573817772,1697069
2018-03-27,1160.0130615234375,1165.7352345387412,1154.2020853385864,1159.5250772771194,2003736
2018-03-28,1162.985107421875,1175.4941175035453,1146.5725480454105,1154.2908434605856,3989865
2018-04-02,1185.2086181640625,1188.3580987732023,1164.0054509299573,1164.848214773583,1302024
2018-04-03,1180.284912109375,1187.914513163435,1169.328440686112,1182.3697292147633,1123582
2018-04-04,1149.899658203125,1182.325494328968,1144.6209581617713,1180.8173562009108,1285513
2018-04-05,1178.8653564453125,1184.410139864218,1163.0737699496487,1165.7352659907235,1758313
2018-04-06,1167.9976806640625,1173.719854322293,1157.9282664783955,1157.9282664783955,1492796
2018-04-09,1178.067138671875,1182.5916612529127,1169.151081703139,1169.2841781930524,1118116
2018-04-10,1197.584716796875,1202.5084202892008,1178.1557709035346,1178.1557709035346,2177789
2018-04-11,1200.1129150390625,1206.012586216029,1188.8015569413,1205.125420875028,1536552
2018-04-12,1204.28271484375,1207.787083401741,1193.7255324676814,1203.2625611982023,1695410
2018-04-13,1201.9759521484375,1210.4040229689517,1189.3338459176664,1208.3192060568717,1320241
2018-04-16,1213.731201171875,1217.1911685727605,1194.2579601244918,1195.8104998803244,1304778
2018-04-17,1206.1458740234375,1222.4253389541232,1202.286617540598,1215.8602927299053,1058589
2018-04-18,1206.6336669921875,1216.7029728574653,1198.5604833234145,1209.2951632541935,1459202
2018-04-19,1228.7239990234375,1231.4741899251185,1208.1418064017373,1211.069387053249,2229317
2018-04-20,1211.0252685546875,1228.7241763685906,1205.6578741407325,1228.7241763685906,1091415
2018-04-23,1206.5450439453125,1222.5140224681181,1202.552799314611,1215.4166986802045,1364935
2018-04-24,1222.51416015625,1226.240212245932,1199.4478552476414,1202.7303245506196,1002866
2018-04-25,1209.1180419921875,1221.4052641377061,1203.839341589055,1220.651195021997,1536003
2018-04-26,1195.1893310546875,1212.0898773289362,1180.01882250187,1211.424503196825,4513014
2018-04-27,1222.292236328125,1226.9498550838664,1200.7784735039863,1200.7784735039863,1746280
2018-04-30,1242.830078125,1246.4674347450148,1225.441657278261,1225.441657278261,1309980
2018-05-02,1244.8262939453125,1263.1018816001072,1233.2487408427469,1259.775010972539,3975516
2018-05-03,1222.292236328125,1247.842645392533,1219.4976434153668,1247.088468099588,1278892
2018-05-04,1214.263427734375,1230.2768090032544,1208.319461952358,1224.2884416257373,1274703
2018-05-07,1232.4058837890625,1236.619919598814,1212.134175289886,1218.965305810227,1250082
2018-05-08,1210.8924560546875,1235.8217899573224,1203.129756369026,1234.3136516227446,1604486
2018-05-09,1220.4290771484375,1226.5948332233017,1207.653874011975,1208.4966378046927,1270004
2018-05-10,1208.4967041015625,1228.9015089691768,1202.242252804861,1224.376986940453,1262157
2018-05-11,1230.8533935546875,1232.7164193805843,1210.3598928766912,1213.198779059337,1033691
2018-05-14,1225.8406982421875,1241.1443002285655,1221.6266629126053,1225.6633084942985,1265158
2018-05-15,1219.1427001953125,1244.6931080992972,1214.4407883571942,1225.1754684854807,1824434
2018-05-16,1208.6300048828125,1219.009907134987,1205.3918288601694,1210.8923204278783,1491335
2018-05-17,1202.951904296875,1219.852448815451,1197.673313382443,1213.6422908942088,1833028
2018-05-18,1167.1104736328125,1207.0772095257344,1163.9609931756431,1197.673278038962,2070654
2018-05-21,1165.070068359375,1186.007152059499,1163.0739460263778,1163.0739460263778,2047129
2018-05-22,1171.1917724609375,1189.6004599806388,1167.5987082047213,1169.1956497178373,1375132
2018-05-23,1177.179931640625,1197.673433171128,1166.622640459284,1168.3969714713894,1851368
2018-05-24,1187.07177734375,1195.4554475534212,1176.736278160135,1185.2530448470284,1482329
2018-05-25,1190.5760498046875,1195.5441547317428,1181.48260382071,1189.6444827511175,1696915
2018-05-28,1221.138916015625,1228.6798228079829,1192.4391335887294,1194.1247697075119,2127978
2018-05-29,1224.820556640625,1264.1663213405786,1220.2073397773283,1236.4424019780747,6814062
2018-05-30,1211.557373046875,1224.2881740671764,1204.016467626896,1224.2881740671764,2286366
2018-05-31,1215.771728515625,1222.0261808562245,1202.996522546085,1216.259604605082,2930988
2018-06-01,1217.546142578125,1238.483229964045,1208.8518760118918,1220.5625274049764,2234018
2018-06-04,1204.6376953125,1228.7242611525305,1201.2221296754701,1220.6953697736624,1346919
2018-06-05,1183.2568359375,1208.1418683830555,1176.9135817556373,1208.1418683830555,1905926
2018-06-06,1198.16162109375,1202.1094649478214,1180.8174891849078,1180.8174891849078,1581905
2018-06-07,1202.2420654296875,1211.8677871751004,1196.741575649063,1206.8996832061657,2272271
2018-06-08,1192.3060302734375,1202.1092523659725,1180.9059752590224,1196.8306609601889,2483519
2018-06-11,1191.68505859375,1202.1092532250373,1186.1402742154057,1191.4632672186162,1417401
2018-06-12,1212.222900390625,1214.0415245969657,1192.8826501367369,1195.899034345586,1853562
2018-06-13,1205.4361572265625,1213.864229714991,1200.3349554572503,1212.5778830222284,1253808
2018-06-14,1191.4632568359375,1206.0570858739377,1188.8017603575252,1201.222077256783,1325652
2018-06-15,1179.8414306640625,1191.4632771587164,1173.9417583769707,1189.6889461428434,2660969
2018-06-18,1173.8973388671875,1186.4951538655632,1171.9900196914896,1181.0390644157092,951701
2018-06-19,1162.5416259765625,1177.7121334944666,1159.5696433818591,1170.0381307016496,1607343
2018-06-20,1159.3033447265625,1170.348510240423,1153.3149784920843,1163.1181991278886,2207289
2018-06-21,1144.26611328125,1167.5098062263996,1140.8948410388678,1162.1868131888932,2161971
2018-06-22,1153.181884765625,1157.7508080813489,1138.6767526225374,1143.2899692288377,3364048
2018-06-25,1125.0589599609375,1156.6420303676548,1121.5989928224794,1154.2023252221047,1622133
2018-06-26,1126.7445068359375,1138.6768386476679,1118.8043111950499,1125.635550039436,2003243
2018-06-27,1093.6534423828125,1131.136190661599,1090.3265712338077,1129.3618593821295,2332129
2018-06-28,1095.6048583984375,1100.0850869502042,1069.9214635983437,1089.439102237783,4677061
2018-06-29,1131.224609375,1133.7530091716112,1093.9193683102785,1096.49206140011,2324572
2018-07-02,1114.2354736328125,1133.7531147593952,1102.6580287606682,1133.7088214620499,3832519
2018-07-03,1110.2877197265625,1121.3772894401718,1105.4527106500607,1117.1632529490003,2096700
2018-07-04,1117.385009765625,1119.0706459692472,1102.9241679879397,1110.642573247712,1842579
2018-07-05,1112.9046630859375,1122.2643019664176,1105.053270458766,1122.2643019664176,2006459
2018-07-06,1123.417724609375,1134.019309097289,1104.4323611040354,1109.8440490363453,2064484
2018-07-09,1142.6690673828125,1145.7297447803921,1120.6673215245191,1128.297030816653,2021357
2018-07-10,1139.65283203125,1151.5408719370646,1129.1399420322798,1148.391390948653,1923397
2018-07-11,1130.9141845703125,1140.8503945305151,1128.1195916763286,1138.7212840365905,1326221
2018-07-12,1153.093505859375,1157.3075425224504,1131.1361569307198,1135.660679899126,2777124
2018-07-13,1151.8956298828125,1170.1712163022153,1142.003713559535,1159.5252310136432,2360493
2018-07-16,1138.3218994140625,1154.335278151105,1133.708682667545,1153.31501628508,1593400
2018-07-17,1141.64892578125,1145.3306843422067,1125.6356531508457,1140.052092825951,1598278
2018-07-18,1146.3509521484375,1160.4125040279944,1138.2333659540648,1148.879352229551,1855985
2018-07-19,1116.1429443359375,1150.3432192252826,1111.6184217407608,1148.258401865371,1468552
