Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
Date,,,,,
2018-01-01,453.5730895996094,462.33694341041485,451.42508279183596,456.2366052400809,4807939
2018-01-02,443.82110595703125,457.86907724747596,439.7828615336405,457.86907724747596,5242199
2018-01-03,445.23883056640625,451.51099530567205,442.27457477619,446.0550504589786,6333269
2018-01-04,449.3630065917969,452.97165584044393,442.05979480133584,445.92621302304724,5953924
2018-01-05,463.9694519042969,466.11745876076844,445.53955249389946,451.0814107654674,8008838
2018-01-08,443.6493225097656,458.94311065292806,441.80202668848005,458.94311065292806,12287843
2018-01-09,438.0215148925781,447.6875305787101,433.63955907588456,445.0669571453906,7541257
2018-01-10,435.1002197265625,444.6373804335808,433.2958951704847,442.48937362427097,6667296
2018-01-11,442.27459716796875,443.9500373231365,432.35081163126745,436.4749697752523,5905519
2018-01-12,437.8066711425781,444.5084599916547,433.4677157767979,443.3485288441384,4847824
2018-01-15,433.4677429199219,439.86879203909785,431.7063604942203,438.02152541861136,2834570
2018-01-16,427.2384948730469,441.3294079696798,422.21214594815916,436.47491470478866,6420450
2018-01-17,429.51544189453125,432.35081335828085,422.255172099573,425.3053413461074,6824337
2018-01-18,425.3052978515625,437.16229135395685,423.5868866714559,430.46050229832144,7912892
2018-01-19,427.7970275878906,429.8161500069922,415.4244950047281,415.85411966089833,9966300
2018-01-22,421.6107482910156,428.312508454273,419.29088585484044,425.82081944170955,4532165
2018-01-23,422.8135986328125,428.5702541260222,419.97822752797066,424.4460964876088,6150836
2018-01-24,394.80364990234375,418.4317260990203,391.0661161038011,418.3458128043968,29348889
2018-01-25,388.9610290527344,398.2403909868811,381.87258676346147,398.2403909868811,20580178
2018-01-29,378.5647277832031,383.5480770847351,373.7961471713202,381.4860125471772,27139736
2018-01-30,381.02069091796875,390.10084255111843,378.1236748204679,381.02069091796875,10679523
2018-01-31,380.3720703125,385.6904696959026,377.3885836890906,382.66373310200845,7069368
2018-02-01,379.1181335449219,386.55522492735264,371.94048341412343,380.54503114659155,8096718
2018-02-02,365.23846435546875,380.9341622171688,359.5741825054508,378.59927880874704,6668088
2018-02-05,380.67474365234375,386.339025404208,355.59620405771307,361.2604858095773,15080352
2018-02-06,379.76678466796875,387.20384770796846,361.95236307429315,363.20629023924,9331070
2018-02-07,372.0701904296875,388.63068215976347,369.3461452341176,384.7824306246543,10982569
2018-02-08,371.6810607910156,377.04268057131986,367.5301180131127,375.31312108052697,6173490
2018-02-09,365.3681945800781,375.2698902266103,362.9468111696359,366.66537158482083,5393964
2018-02-12,367.0112609863281,372.7187926053737,364.37368645061537,371.68105692170116,3987231
2018-02-14,376.0049743652344,379.2046523535608,368.6543532734651,368.6543532734651,10468199
2018-02-15,370.9460144042969,379.89644516656534,369.0002634938368,379.89644516656534,4583095
2018-02-16,362.9468078613281,376.1346812286915,361.82260146587595,376.1346812286915,4403814
2018-02-19,358.3202819824219,363.20626972402084,348.6780271341069,363.076549089138,6457099
