Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2018-01-01,8962.494140625,9089.801136758002,8941.972133149497,9052.658216595542,426354
2018-01-02,8871.6318359375,9024.428327028292,8844.65697424409,9006.228660702722,451227
2018-01-03,8744.0009765625,8912.444497426937,8730.444172203383,8911.515924339063,658281
2018-01-04,8715.8173828125,8810.299675389533,8698.128250429014,8775.013905188775,562919
2018-01-05,8760.017578125,8851.157376062885,8740.23915561467,8782.442977633526,732512
2018-01-08,8774.041015625,8816.80162571797,8751.801508414099,8810.301613987582,294549
2018-01-09,8713.3095703125,8813.50294337944,8692.370433942795,8788.75611424561,427590
2018-01-10,8706.162109375,8779.519387413344,8650.4948750962,8717.258739756666,394826
2018-01-11,8672.685546875,8756.443009194418,8659.871421394182,8737.871550002064,368996
2018-01-12,8783.51171875,8816.56855506356,8686.892971958505,8716.514813595053,685141
2018-01-15,8690.0029296875,8829.381354318859,8672.870578927195,8821.39599038538,385462
2018-01-16,8656.2021484375,8736.617099414396,8635.727298945429,8701.655969722324,364816
2018-01-17,8648.6376953125,8699.61581640014,8594.87294800677,8650.587336174489,390461
2018-01-18,8699.521484375,8838.993321325464,8665.44267611496,8682.156989035027,686971
2018-01-19,8657.9677734375,8724.871271847482,8619.013957565807,8658.942593654509,542339
2018-01-22,8645.10546875,8688.42375362693,8609.355415097329,8681.22731425529,454188
2018-01-23,8722.4560546875,8755.791273940125,8626.441264967238,8679.369914278663,561948
2018-01-24,8761.041015625,8839.969729705346,8673.290857029791,8746.230093209166,568489
2018-01-25,8615.486328125,8807.515046242574,8589.300387743153,8807.515046242574,705224
2018-01-29,8942.806640625,9020.156576913612,8785.227648155207,8803.799104974054,1546624
2018-01-30,8887.8818359375,8984.407171083087,8867.8712711326,8932.87137469064,573988
2018-01-31,8830.4501953125,8900.371555750076,8783.27887171539,8875.346333863661,462650
2018-02-01,8730.3037109375,8880.593795307559,8646.87178948125,8863.22929881857,550971
2018-02-02,8348.4267578125,8690.513360743329,8301.44133401489,8690.513360743329,984189
2018-02-05,8432.0,8468.586140567964,8067.442586541061,8218.011067981253,651062
2018-02-06,8342.85546875,8462.548874756392,8042.926430888991,8078.583991921942,840339
2018-02-07,8284.541015625,8515.012976795011,8239.226842213973,8515.012976795011,509440
2018-02-08,8385.6630859375,8412.8700893015,8278.227024958374,8346.848921854264,465683
2018-02-09,8297.8203125,8344.666998832197,8236.44200369682,8269.870629641926,364892
2018-02-12,8466.58984375,8496.443831521232,8320.01494321642,8320.01494321642,408523
2018-02-14,8358.6416015625,8503.406481953403,8344.156226790421,8496.349690512541,357737
2018-02-15,8375.9609375,8440.728906834622,8358.085906536682,8402.657412315346,250781
2018-02-16,8205.75390625,8422.15767710973,8177.8033129821915,8394.207990651554,632659
2018-02-19,8101.65869140625,8232.587466873145,8070.830797382171,8223.441386771754,436138
2018-02-20,8099.61767578125,8142.610424503032,8032.156484319179,8120.370919696095,517802
2018-02-21,8155.42333984375,8166.79835745362,8086.1984140370005,8144.512608666936,471756
2018-02-22,8017.345703125,8142.656813553985,7987.12083268156,8142.656813553985,638857
2018-02-23,8077.47021484375,8114.752781596581,8036.84514818697,8046.084630422816,567960
