Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2018-01-01,106.09725189208984,106.57801342751837,105.58645032572313,106.39772922719196,6689762
2018-01-02,107.50946807861328,107.71980330106726,106.09724559444031,106.24747875123676,10171537
2018-01-03,106.39773559570312,108.35081088158378,106.21745138458569,107.87004931737893,12409998
2018-01-04,106.42776489257812,106.90852640828633,106.0972475400953,106.63810011888933,8712321
2018-01-05,106.66815185546875,107.11886234076836,106.06719720595328,106.54795872483086,12431070
2018-01-08,106.75830078125,107.26910236270466,106.30759026712099,106.72824974574985,7290126
2018-01-09,106.18738555908203,107.20899961435542,105.61648196883023,106.90852230311656,7868696
2018-01-10,104.5347900390625,106.2474900221888,104.20427265757887,105.88692160468852,9836607
2018-01-11,104.26435089111328,105.10568076293877,103.96388458263336,104.56482820326671,6643371
2018-01-12,103.66341400146484,104.624926057645,103.24275454007494,104.38455079451852,8369301
2018-01-15,103.93382263183594,105.40614700194122,103.242736990524,103.9638736609964,5463837
2018-01-16,104.1141128540039,104.92539165546367,102.52160628199239,104.3244480630141,10138000
2018-01-17,104.71507263183594,105.07564104377187,102.6718552987572,104.08407791094805,7596332
2018-01-18,103.45309448242188,105.07565251324294,103.15262810879447,105.07565251324294,8280381
2018-01-19,103.81364440917969,104.23431486307489,102.28122876462669,103.39298495895841,3836697
2018-01-22,103.60334014892578,104.14419283357155,103.03243642501879,103.9639086053563,5422626
2018-01-23,103.78360748291016,105.91696683495687,103.42303908517412,103.42303908517412,6478592
2018-01-24,104.5648422241211,104.98550171460234,103.12256853827114,103.7535632758305,11677422
2018-01-25,103.33289337158203,105.46625264901266,103.00236501610169,104.29440539735695,13565392
2018-01-29,102.79203796386719,103.81364102447861,102.46150961748681,103.36293055548134,12918822
2018-01-30,102.3413314819336,103.66341190794063,102.04085415633809,102.79204196848985,9204885
2018-01-31,102.31127166748047,102.73193108427219,101.40985077173174,102.16103851941337,7820538
2018-02-01,101.59017181396484,102.0408824253844,100.59860846884186,101.71036497823573,11024756
2018-02-02,99.2765121459961,101.28967855961722,99.03612585505977,100.65868380234113,4803742
2018-02-05,99.9074935913086,100.59857932739885,97.3534638652247,97.3534638652247,7129994
2018-02-06,99.33658599853516,99.7572454292464,96.90274949947849,97.35345996226675,4853142
2018-02-07,101.09638977050781,101.58522463820077,97.06353288029716,100.51589906440097,11374195
2018-02-08,100.027099609375,101.27972597490236,99.59936480088504,101.09641425368082,7486767
2018-02-09,99.75211334228516,100.24093704833797,98.07175248302784,99.26327844777491,4518222
2018-02-12,100.76031494140625,101.00472676367814,99.0493986201349,100.0881684445885,10466476
2018-02-14,99.56881713867188,101.24916707077155,99.0799821681462,100.82144346434859,4921964
2018-02-15,99.7215576171875,100.4242486870875,99.3854899208801,99.87431362669861,2581964
2018-02-16,99.47713470458984,100.08816986315792,99.01885553854974,99.90485819674187,7340724
2018-02-19,99.53823852539062,99.99651770828838,98.6522358346072,99.81320603512928,2634882
2018-02-20,100.33258819580078,100.88252323071404,99.04940644766984,99.20217363856148,6225978
2018-02-21,99.17161560058594,100.82142066603008,98.68278074059843,100.82142066603008,9316350
2018-02-22,98.2244873046875,99.17160121210699,97.85786401000318,98.92718941180246,5934736
2018-02-23,99.93540954589844,100.2103770336232,98.28560461954983,98.40780493290147,4571212
2018-02-26,99.56881713867188,99.99654074509483,98.6828030553154,99.96598506304348,3486711
2018-02-27,101.15750122070312,101.43246876662633,99.32438424788182,100.2103982437175,3844933
2018-02-28,99.75211334228516,100.94363930703223,99.32437861391715,100.21039255949557,5257828
2018-03-01,99.59932708740234,100.0576062169279,98.98829197752003,100.02706173392974,2576112
2018-03-05,99.78266143798828,100.88253159905045,97.79678848777863,98.6827912769261,3945470
2018-03-06,99.81319427490234,100.79085268707531,99.11050334007072,100.39368490099692,6137704
2018-03-07,99.90485382080078,100.63810045434793,98.92719537222314,99.59933066067089,3130801
2018-03-08,101.00470733642578,101.43243074024726,99.1410353832503,100.21036067548481,5446693
2018-03-09,100.4548110961914,101.00474619343333,99.32438522237473,100.88253466456018,4485285
2018-03-12,104.57931518554688,105.55697376571275,100.27149063364442,100.69921416463127,3493401
2018-03-13,103.50999450683594,104.33489703074044,102.22681280298448,103.50999450683594,3752316
2018-03-14,103.69331359863281,103.9682811262764,102.74619949615247,103.44889055953362,4448883
2018-03-15,103.81552124023438,103.96828844754332,102.22682731650326,103.26558614622174,4383296
2018-03-16,100.7297592163086,103.54053433059042,99.9965125614128,102.53232018010871,14854449
2018-03-19,102.04350280761719,102.59343783258916,99.99651870740263,100.82142124486057,6026004
2018-03-20,101.6768798828125,102.2268149100841,100.60755431525764,101.6768798828125,3780434
2018-03-21,104.0904769897461,104.39600018127818,101.21860150548054,102.34901605608123,6866022
2018-03-22,104.45709991455078,104.6098671039169,102.96006201565191,103.26557401747051,4472313
