Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2018-01-01,108.32610321044922,109.5067264824401,105.89642472696931,106.59795479998918,8934389
2018-01-02,109.06183624267578,110.87554344943385,107.60745062137366,108.08654374789913,7665379
2018-01-03,106.06751251220703,109.64359426281827,105.65686524084612,109.64359426281827,5860470
2018-01-04,106.6492691040039,107.11124901691133,105.21198975443427,106.1188433388805,3905556
2018-01-05,105.93062591552734,107.41923791323953,105.29754181564537,107.1112489839802,4301878
2018-01-08,106.4781723022461,107.07703699887605,105.77664230129479,106.08463125201116,4760660
2018-01-09,108.54852294921875,109.50670919590317,104.8526696688615,106.97436579730633,12201522
2018-01-10,111.79949951171875,112.19304052955775,107.82988381328204,108.27475747905605,10163032
2018-01-11,109.88313293457031,111.57706852601463,109.16449675740319,110.72154760980447,5643897
2018-01-12,109.09605407714844,110.78998971781945,108.54852206731178,109.8489166826402,8433768
2018-01-15,107.79566955566406,110.96109712959021,107.24813752992092,109.1131704507406,3187225
2018-01-16,113.59610748291016,114.29763751275158,108.13788609374657,108.44587505714641,16443849
2018-01-17,111.4572982788086,114.12652651987831,111.21775518943589,113.95542232396994,8113347
2018-01-18,111.3375244140625,112.32993012210078,110.24246036796693,111.90216964124355,4722081
2018-01-19,112.5694808959961,112.92880250936005,109.67782263277368,111.90217728517489,4288268
2018-01-22,110.03713989257812,112.56947644224604,108.480088912602,108.480088912602,12193514
2018-01-23,107.88123321533203,110.51623528791352,107.24814902514018,110.22535952077112,8613403
2018-01-24,107.43634796142578,110.6702213898646,106.83748328529794,108.30898213153961,17542056
2018-01-25,106.7519302368164,108.82229374072479,105.65686619513187,108.03521167421894,22129831
2018-01-29,106.4781723022461,108.17210108781461,105.94774650033192,107.48768429166608,9397269
2018-01-30,105.16065979003906,106.87170170540513,104.27091938649819,105.9306286519538,6079993
2018-01-31,104.61134338378906,106.07047729422865,103.52986626493829,105.09200065716472,7530432
2018-02-01,103.25520324707031,106.121970640814,102.99770904430932,104.73149915191368,5872873
2018-02-02,103.20369720458984,103.83884813867931,101.34973765199547,102.75737115091785,6713662
2018-02-05,102.56855773925781,104.90316778303459,101.60724320154064,102.31106352218832,5851054
2018-02-06,101.1609115600586,101.67589996600529,99.59878425300663,100.14810382235432,6489310
2018-02-07,99.34130096435547,102.37973149626856,98.87781274507688,102.37973149626856,6662763
2018-02-08,99.49579620361328,101.16092419379927,98.55165067479896,99.59879669165703,14125508
2018-02-09,97.84782409667969,99.22113358189245,97.50449847162092,99.22113358189245,8405269
