Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2018-01-01,198.94911193847656,201.38635731932845,198.3223860596339,201.31671436418097,6587075
2018-01-02,199.59573364257812,200.15281659655335,197.4668722516745,199.15802127034843,5361035
2018-01-03,198.9789581298828,200.33188033127993,198.5810309063122,199.47635577481748,4420105
2018-01-04,199.0386505126953,199.53604817535816,198.1831259257403,199.15802109433534,3919750
2018-01-05,199.56588745117188,200.29208377617394,198.2826081820931,199.45645936005883,10737010
2018-01-08,200.17271423339844,201.5654216008042,199.6952167330553,200.7198546917978,8902060
2018-01-09,200.89892578125,203.06758762263652,198.16323846138323,200.94866858657673,6210530
2018-01-10,199.40672302246094,200.8392307418764,198.9789683120264,200.4711613231888,3384405
2018-01-11,202.470703125,203.13721421020824,199.1679903461045,199.69523068484193,10388690
2018-01-12,203.60475158691406,204.11209172373916,202.16230144234066,203.43563820797237,11603980
2018-01-15,206.58914184570312,207.19596759679388,203.00788780890474,203.93304016844846,17556860
2018-01-16,205.574462890625,207.71328210359175,204.43045425486528,207.62375416083626,5790935
2018-01-17,204.35084533691406,205.7535103298483,203.29636476499064,204.53985886949872,8017325
2018-01-18,208.21067810058594,209.06620274290492,205.20639177346027,205.52473358426408,18241070
2018-01-19,211.00604248046875,211.67255354402778,207.52425875241948,209.44420649350218,21521570
2018-01-22,213.7019500732422,214.51767438872662,207.71327765628007,211.09557586474827,15949650
2018-01-23,213.9705352783203,215.6218992570873,212.93595475896356,214.2689769290836,12292315
2018-01-24,214.89569091796875,215.6716300591455,213.07521364693955,213.1348989378959,5840000
2018-01-25,217.3329315185547,218.4570550707115,208.9269142263724,214.07994662066847,20306595
2018-01-29,221.8592529296875,222.7346624751613,217.06433227871142,217.26328830362039,11075070
2018-01-30,216.4774169921875,222.4362466107353,215.66167751806563,221.45139374842603,13464675
2018-01-31,220.6356658935547,221.48124805839478,215.5025331471154,215.67164654420878,15715055
